Compute Levels,CDF_aggregated
28.57771554,8.52E-02
28.58571714,8.56E-02
28.59371874,8.59E-02
28.60172034,8.62E-02
28.60972194,8.65E-02
28.61772354,8.68E-02
28.62572515,8.71E-02
28.63372675,8.74E-02
28.64172835,8.77E-02
28.64972995,8.81E-02
28.65773155,8.84E-02
28.66573315,8.87E-02
28.67373475,8.90E-02
28.68173635,8.94E-02
28.68973795,8.97E-02
28.69773955,9.00E-02
28.70574115,9.03E-02
28.71374275,9.06E-02
28.72174435,9.09E-02
28.72974595,9.12E-02
28.73774755,9.16E-02
28.74574915,9.19E-02
28.75375075,9.22E-02
28.76175235,9.25E-02
28.76975395,9.28E-02
28.77775555,9.32E-02
28.78575715,9.35E-02
28.79375875,9.38E-02
28.80176035,9.41E-02
28.80976195,9.45E-02
28.81776355,9.48E-02
28.82576515,9.51E-02
28.83376675,9.54E-02
28.84176835,9.57E-02
28.84976995,9.60E-02
28.85777155,9.64E-02
28.86577315,9.67E-02
28.87377475,9.70E-02
28.88177636,9.74E-02
28.88977796,9.77E-02
28.89777956,9.80E-02
28.90578116,9.84E-02
28.91378276,9.87E-02
28.92178436,9.90E-02
28.92978596,9.94E-02
28.93778756,9.97E-02
28.94578916,1.00E-01
28.95379076,1.00E-01
28.96179236,1.01E-01
28.96979396,1.01E-01
28.97779556,1.01E-01
28.98579716,1.02E-01
28.99379876,1.02E-01
29.00180036,1.02E-01
29.00980196,1.03E-01
29.01780356,1.03E-01
29.02580516,1.03E-01
29.03380676,1.04E-01
29.04180836,1.04E-01
29.04980996,1.04E-01
29.05781156,1.05E-01
29.06581316,1.05E-01
29.07381476,1.05E-01
29.08181636,1.06E-01
29.08981796,1.06E-01
29.09781956,1.06E-01
29.10582116,1.07E-01
29.11382276,1.07E-01
29.12182436,1.08E-01
29.12982597,1.08E-01
29.13782757,1.08E-01
29.14582917,1.09E-01
29.15383077,1.09E-01
29.16183237,1.09E-01
29.16983397,1.10E-01
29.17783557,1.10E-01
29.18583717,1.10E-01
29.19383877,1.11E-01
29.20184037,1.11E-01
29.20984197,1.11E-01
29.21784357,1.12E-01
29.22584517,1.12E-01
29.23384677,1.13E-01
29.24184837,1.13E-01
29.24984997,1.13E-01
29.25785157,1.14E-01
29.26585317,1.14E-01
29.27385477,1.14E-01
29.28185637,1.15E-01
29.28985797,1.15E-01
29.29785957,1.15E-01
29.30586117,1.16E-01
29.31386277,1.16E-01
29.32186437,1.16E-01
29.32986597,1.17E-01
29.33786757,1.17E-01
29.34586917,1.17E-01
29.35387077,1.18E-01
29.36187237,1.18E-01
29.36987397,1.19E-01
29.37787558,1.19E-01
29.38587718,1.19E-01
29.39387878,1.20E-01
29.40188038,1.20E-01
29.40988198,1.20E-01
29.41788358,1.21E-01
29.42588518,1.21E-01
29.43388678,1.21E-01
29.44188838,1.22E-01
29.44988998,1.22E-01
29.45789158,1.23E-01
29.46589318,1.23E-01
29.47389478,1.23E-01
29.48189638,1.24E-01
29.48989798,1.24E-01
29.49789958,1.24E-01
29.50590118,1.25E-01
29.51390278,1.25E-01
29.52190438,1.25E-01
29.52990598,1.26E-01
29.53790758,1.26E-01
29.54590918,1.27E-01
29.55391078,1.27E-01
29.56191238,1.27E-01
29.56991398,1.28E-01
29.57791558,1.28E-01
29.58591718,1.28E-01
29.59391878,1.29E-01
29.60192038,1.29E-01
29.60992198,1.30E-01
29.61792358,1.30E-01
29.62592519,1.30E-01
29.63392679,1.31E-01
29.64192839,1.31E-01
29.64992999,1.31E-01
29.65793159,1.32E-01
29.66593319,1.32E-01
29.67393479,1.33E-01
29.68193639,1.33E-01
29.68993799,1.33E-01
29.69793959,1.34E-01
29.70594119,1.34E-01
29.71394279,1.34E-01
29.72194439,1.35E-01
29.72994599,1.35E-01
29.73794759,1.36E-01
29.74594919,1.36E-01
29.75395079,1.36E-01
29.76195239,1.37E-01
29.76995399,1.37E-01
29.77795559,1.38E-01
29.78595719,1.38E-01
29.79395879,1.38E-01
29.80196039,1.39E-01
29.80996199,1.39E-01
29.81796359,1.39E-01
29.82596519,1.40E-01
29.83396679,1.40E-01
29.84196839,1.41E-01
29.84996999,1.41E-01
29.85797159,1.41E-01
29.86597319,1.42E-01
29.87397479,1.42E-01
29.8819764,1.43E-01
29.889978,1.43E-01
29.8979796,1.43E-01
29.9059812,1.44E-01
29.9139828,1.44E-01
29.9219844,1.45E-01
29.929986,1.45E-01
29.9379876,1.45E-01
29.9459892,1.46E-01
29.9539908,1.46E-01
29.9619924,1.46E-01
29.969994,1.47E-01
29.9779956,1.47E-01
29.9859972,1.48E-01
29.9939988,1.48E-01
30.0020004,1.48E-01
30.010002,1.49E-01
30.0180036,1.49E-01
30.0260052,1.50E-01
30.0340068,1.50E-01
30.0420084,1.50E-01
30.05001,1.51E-01
30.0580116,1.51E-01
30.0660132,1.52E-01
30.0740148,1.52E-01
30.0820164,1.52E-01
30.090018,1.53E-01
30.0980196,1.53E-01
30.1060212,1.54E-01
30.1140228,1.54E-01
30.1220244,1.54E-01
30.13002601,1.55E-01
30.13802761,1.55E-01
30.14602921,1.56E-01
30.15403081,1.56E-01
30.16203241,1.56E-01
30.17003401,1.57E-01
30.17803561,1.57E-01
30.18603721,1.57E-01
30.19403881,1.58E-01
30.20204041,1.58E-01
30.21004201,1.59E-01
30.21804361,1.59E-01
30.22604521,1.59E-01
30.23404681,1.60E-01
30.24204841,1.60E-01
30.25005001,1.61E-01
30.25805161,1.61E-01
30.26605321,1.61E-01
30.27405481,1.62E-01
30.28205641,1.62E-01
30.29005801,1.63E-01
30.29805961,1.63E-01
30.30606121,1.64E-01
30.31406281,1.64E-01
30.32206441,1.64E-01
30.33006601,1.65E-01
30.33806761,1.65E-01
30.34606921,1.66E-01
30.35407081,1.66E-01
30.36207241,1.66E-01
30.37007401,1.67E-01
30.37807562,1.67E-01
30.38607722,1.68E-01
30.39407882,1.68E-01
30.40208042,1.69E-01
30.41008202,1.69E-01
30.41808362,1.69E-01
30.42608522,1.70E-01
30.43408682,1.70E-01
30.44208842,1.71E-01
30.45009002,1.71E-01
30.45809162,1.72E-01
30.46609322,1.72E-01
30.47409482,1.72E-01
30.48209642,1.73E-01
30.49009802,1.73E-01
30.49809962,1.74E-01
30.50610122,1.74E-01
30.51410282,1.75E-01
30.52210442,1.75E-01
30.53010602,1.75E-01
30.53810762,1.76E-01
30.54610922,1.76E-01
30.55411082,1.77E-01
30.56211242,1.77E-01
30.57011402,1.77E-01
30.57811562,1.78E-01
30.58611722,1.78E-01
30.59411882,1.79E-01
30.60212042,1.79E-01
30.61012202,1.80E-01
30.61812362,1.80E-01
30.62612523,1.80E-01
30.63412683,1.81E-01
30.64212843,1.81E-01
30.65013003,1.82E-01
30.65813163,1.82E-01
30.66613323,1.83E-01
30.67413483,1.83E-01
30.68213643,1.83E-01
30.69013803,1.84E-01
30.69813963,1.84E-01
30.70614123,1.85E-01
30.71414283,1.85E-01
30.72214443,1.86E-01
30.73014603,1.86E-01
30.73814763,1.86E-01
30.74614923,1.87E-01
30.75415083,1.87E-01
30.76215243,1.88E-01
30.77015403,1.88E-01
30.77815563,1.89E-01
30.78615723,1.89E-01
30.79415883,1.89E-01
30.80216043,1.90E-01
30.81016203,1.90E-01
30.81816363,1.91E-01
30.82616523,1.91E-01
30.83416683,1.92E-01
30.84216843,1.92E-01
30.85017003,1.93E-01
30.85817163,1.93E-01
30.86617323,1.93E-01
30.87417483,1.94E-01
30.88217644,1.94E-01
30.89017804,1.95E-01
30.89817964,1.95E-01
30.90618124,1.96E-01
30.91418284,1.96E-01
30.92218444,1.97E-01
30.93018604,1.97E-01
30.93818764,1.97E-01
30.94618924,1.98E-01
30.95419084,1.98E-01
30.96219244,1.99E-01
30.97019404,1.99E-01
30.97819564,2.00E-01
30.98619724,2.00E-01
30.99419884,2.00E-01
31.00220044,2.01E-01
31.01020204,2.01E-01
31.01820364,2.02E-01
31.02620524,2.02E-01
31.03420684,2.03E-01
31.04220844,2.03E-01
31.05021004,2.04E-01
31.05821164,2.04E-01
31.06621324,2.05E-01
31.07421484,2.05E-01
31.08221644,2.06E-01
31.09021804,2.06E-01
31.09821964,2.06E-01
31.10622124,2.07E-01
31.11422284,2.07E-01
31.12222444,2.08E-01
31.13022605,2.08E-01
31.13822765,2.09E-01
31.14622925,2.09E-01
31.15423085,2.09E-01
31.16223245,2.10E-01
31.17023405,2.10E-01
31.17823565,2.11E-01
31.18623725,2.11E-01
31.19423885,2.12E-01
31.20224045,2.12E-01
31.21024205,2.13E-01
31.21824365,2.13E-01
31.22624525,2.14E-01
31.23424685,2.14E-01
31.24224845,2.15E-01
31.25025005,2.15E-01
31.25825165,2.15E-01
31.26625325,2.16E-01
31.27425485,2.16E-01
31.28225645,2.17E-01
31.29025805,2.17E-01
31.29825965,2.18E-01
31.30626125,2.18E-01
31.31426285,2.19E-01
31.32226445,2.19E-01
31.33026605,2.20E-01
31.33826765,2.20E-01
31.34626925,2.21E-01
31.35427085,2.21E-01
31.36227245,2.21E-01
31.37027405,2.22E-01
31.37827566,2.22E-01
31.38627726,2.23E-01
31.39427886,2.23E-01
31.40228046,2.24E-01
31.41028206,2.24E-01
31.41828366,2.25E-01
31.42628526,2.25E-01
31.43428686,2.26E-01
31.44228846,2.26E-01
31.45029006,2.27E-01
31.45829166,2.27E-01
31.46629326,2.27E-01
31.47429486,2.28E-01
31.48229646,2.28E-01
31.49029806,2.29E-01
31.49829966,2.29E-01
31.50630126,2.30E-01
31.51430286,2.30E-01
31.52230446,2.31E-01
31.53030606,2.31E-01
31.53830766,2.32E-01
31.54630926,2.32E-01
31.55431086,2.33E-01
31.56231246,2.33E-01
31.57031406,2.33E-01
31.57831566,2.34E-01
31.58631726,2.34E-01
31.59431886,2.35E-01
31.60232046,2.35E-01
31.61032206,2.36E-01
31.61832366,2.36E-01
31.62632527,2.37E-01
31.63432687,2.37E-01
31.64232847,2.38E-01
31.65033007,2.38E-01
31.65833167,2.39E-01
31.66633327,2.39E-01
31.67433487,2.40E-01
31.68233647,2.40E-01
31.69033807,2.41E-01
31.69833967,2.41E-01
31.70634127,2.42E-01
31.71434287,2.42E-01
31.72234447,2.43E-01
31.73034607,2.43E-01
31.73834767,2.44E-01
31.74634927,2.44E-01
31.75435087,2.44E-01
31.76235247,2.45E-01
31.77035407,2.45E-01
31.77835567,2.46E-01
31.78635727,2.46E-01
31.79435887,2.47E-01
31.80236047,2.47E-01
31.81036207,2.48E-01
31.81836367,2.48E-01
31.82636527,2.49E-01
31.83436687,2.49E-01
31.84236847,2.50E-01
31.85037007,2.50E-01
31.85837167,2.51E-01
31.86637327,2.51E-01
31.87437487,2.52E-01
31.88237648,2.52E-01
31.89037808,2.53E-01
31.89837968,2.53E-01
31.90638128,2.54E-01
31.91438288,2.54E-01
31.92238448,2.55E-01
31.93038608,2.55E-01
31.93838768,2.56E-01
31.94638928,2.56E-01
31.95439088,2.57E-01
31.96239248,2.57E-01
31.97039408,2.58E-01
31.97839568,2.58E-01
31.98639728,2.59E-01
31.99439888,2.59E-01
32.00240048,2.60E-01
32.01040208,2.60E-01
32.01840368,2.60E-01
32.02640528,2.61E-01
32.03440688,2.61E-01
32.04240848,2.62E-01
32.05041008,2.62E-01
32.05841168,2.63E-01
32.06641328,2.63E-01
32.07441488,2.64E-01
32.08241648,2.64E-01
32.09041808,2.65E-01
32.09841968,2.65E-01
32.10642128,2.66E-01
32.11442288,2.66E-01
32.12242448,2.67E-01
32.13042609,2.67E-01
32.13842769,2.68E-01
32.14642929,2.68E-01
32.15443089,2.69E-01
32.16243249,2.69E-01
32.17043409,2.70E-01
32.17843569,2.70E-01
32.18643729,2.71E-01
32.19443889,2.71E-01
32.20244049,2.72E-01
32.21044209,2.72E-01
32.21844369,2.73E-01
32.22644529,2.73E-01
32.23444689,2.74E-01
32.24244849,2.74E-01
32.25045009,2.75E-01
32.25845169,2.75E-01
32.26645329,2.76E-01
32.27445489,2.76E-01
32.28245649,2.77E-01
32.29045809,2.77E-01
32.29845969,2.78E-01
32.30646129,2.78E-01
32.31446289,2.79E-01
32.32246449,2.79E-01
32.33046609,2.80E-01
32.33846769,2.80E-01
32.34646929,2.81E-01
32.35447089,2.81E-01
32.36247249,2.82E-01
32.37047409,2.82E-01
32.3784757,2.83E-01
32.3864773,2.83E-01
32.3944789,2.84E-01
32.4024805,2.84E-01
32.4104821,2.85E-01
32.4184837,2.85E-01
32.4264853,2.86E-01
32.4344869,2.86E-01
32.4424885,2.87E-01
32.4504901,2.87E-01
32.4584917,2.88E-01
32.4664933,2.88E-01
32.4744949,2.89E-01
32.4824965,2.89E-01
32.4904981,2.90E-01
32.4984997,2.90E-01
32.5065013,2.91E-01
32.5145029,2.91E-01
32.5225045,2.92E-01
32.5305061,2.92E-01
32.5385077,2.93E-01
32.5465093,2.93E-01
32.5545109,2.94E-01
32.5625125,2.94E-01
32.5705141,2.95E-01
32.5785157,2.95E-01
32.5865173,2.96E-01
32.5945189,2.96E-01
32.6025205,2.97E-01
32.6105221,2.97E-01
32.6185237,2.98E-01
32.62652531,2.98E-01
32.63452691,2.99E-01
32.64252851,2.99E-01
32.65053011,3.00E-01
32.65853171,3.01E-01
32.66653331,3.01E-01
32.67453491,3.02E-01
32.68253651,3.02E-01
32.69053811,3.03E-01
32.69853971,3.03E-01
32.70654131,3.04E-01
32.71454291,3.04E-01
32.72254451,3.05E-01
32.73054611,3.05E-01
32.73854771,3.06E-01
32.74654931,3.06E-01
32.75455091,3.07E-01
32.76255251,3.07E-01
32.77055411,3.08E-01
32.77855571,3.08E-01
32.78655731,3.09E-01
32.79455891,3.09E-01
32.80256051,3.10E-01
32.81056211,3.10E-01
32.81856371,3.11E-01
32.82656531,3.11E-01
32.83456691,3.12E-01
32.84256851,3.12E-01
32.85057011,3.13E-01
32.85857171,3.13E-01
32.86657331,3.14E-01
32.87457491,3.14E-01
32.88257652,3.15E-01
32.89057812,3.15E-01
32.89857972,3.16E-01
32.90658132,3.16E-01
32.91458292,3.17E-01
32.92258452,3.17E-01
32.93058612,3.18E-01
32.93858772,3.18E-01
32.94658932,3.19E-01
32.95459092,3.19E-01
32.96259252,3.20E-01
32.97059412,3.20E-01
32.97859572,3.21E-01
32.98659732,3.21E-01
32.99459892,3.22E-01
33.00260052,3.22E-01
33.01060212,3.23E-01
33.01860372,3.24E-01
33.02660532,3.24E-01
33.03460692,3.25E-01
33.04260852,3.25E-01
33.05061012,3.26E-01
33.05861172,3.26E-01
33.06661332,3.27E-01
33.07461492,3.27E-01
33.08261652,3.28E-01
33.09061812,3.28E-01
33.09861972,3.29E-01
33.10662132,3.29E-01
33.11462292,3.30E-01
33.12262452,3.30E-01
33.13062613,3.31E-01
33.13862773,3.31E-01
33.14662933,3.32E-01
33.15463093,3.32E-01
33.16263253,3.33E-01
33.17063413,3.33E-01
33.17863573,3.34E-01
33.18663733,3.34E-01
33.19463893,3.35E-01
33.20264053,3.35E-01
33.21064213,3.36E-01
33.21864373,3.36E-01
33.22664533,3.37E-01
33.23464693,3.37E-01
33.24264853,3.38E-01
33.25065013,3.39E-01
33.25865173,3.39E-01
33.26665333,3.40E-01
33.27465493,3.40E-01
33.28265653,3.41E-01
33.29065813,3.41E-01
33.29865973,3.42E-01
33.30666133,3.42E-01
33.31466293,3.43E-01
33.32266453,3.43E-01
33.33066613,3.44E-01
33.33866773,3.44E-01
33.34666933,3.45E-01
33.35467093,3.45E-01
33.36267253,3.46E-01
33.37067413,3.46E-01
33.37867574,3.47E-01
33.38667734,3.47E-01
33.39467894,3.48E-01
33.40268054,3.48E-01
33.41068214,3.49E-01
33.41868374,3.49E-01
33.42668534,3.50E-01
33.43468694,3.50E-01
33.44268854,3.51E-01
33.45069014,3.52E-01
33.45869174,3.52E-01
33.46669334,3.53E-01
33.47469494,3.53E-01
33.48269654,3.54E-01
33.49069814,3.54E-01
33.49869974,3.55E-01
33.50670134,3.55E-01
33.51470294,3.56E-01
33.52270454,3.56E-01
33.53070614,3.57E-01
33.53870774,3.57E-01
33.54670934,3.58E-01
33.55471094,3.58E-01
33.56271254,3.59E-01
33.57071414,3.59E-01
33.57871574,3.60E-01
33.58671734,3.60E-01
33.59471894,3.61E-01
33.60272054,3.62E-01
33.61072214,3.62E-01
33.61872374,3.63E-01
33.62672535,3.63E-01
33.63472695,3.64E-01
33.64272855,3.64E-01
33.65073015,3.65E-01
33.65873175,3.65E-01
33.66673335,3.66E-01
33.67473495,3.66E-01
33.68273655,3.67E-01
33.69073815,3.67E-01
33.69873975,3.68E-01
33.70674135,3.68E-01
33.71474295,3.69E-01
33.72274455,3.69E-01
33.73074615,3.70E-01
33.73874775,3.70E-01
33.74674935,3.71E-01
33.75475095,3.71E-01
33.76275255,3.72E-01
33.77075415,3.73E-01
33.77875575,3.73E-01
33.78675735,3.74E-01
33.79475895,3.74E-01
33.80276055,3.75E-01
33.81076215,3.75E-01
33.81876375,3.76E-01
33.82676535,3.76E-01
33.83476695,3.77E-01
33.84276855,3.77E-01
33.85077015,3.78E-01
33.85877175,3.78E-01
33.86677335,3.79E-01
33.87477495,3.79E-01
33.88277656,3.80E-01
33.89077816,3.80E-01
33.89877976,3.81E-01
33.90678136,3.81E-01
33.91478296,3.82E-01
33.92278456,3.82E-01
33.93078616,3.83E-01
33.93878776,3.83E-01
33.94678936,0.3839947
33.95479096,0.3845427
33.96279256,0.3850915
33.97079416,0.3856075
33.97879576,0.3861653
33.98679736,0.3867356
33.99479896,0.3872589
34.00280056,0.3877931
34.01080216,0.3883254
34.01880376,0.3888818
34.02680536,0.3893858
34.03480696,0.3899686
34.04280856,0.3905226
34.05081016,0.391096
34.05881176,0.3916376
34.06681336,0.3921778
34.07481496,0.3927239
34.08281656,0.3932352
34.09081816,0.3937593
34.09881976,0.3942498
34.10682136,0.3947677
34.11482296,0.3953261
34.12282456,0.3958416
34.13082617,0.3963669
34.13882777,0.3968962
34.14682937,0.397415
34.15483097,0.3979651
34.16283257,0.3985358
34.17083417,0.3990633
34.17883577,0.3996016
34.18683737,0.4001325
34.19483897,0.4006766
34.20284057,0.4012058
34.21084217,0.4017512
34.21884377,0.4022915
34.22684537,0.4028063
34.23484697,0.4033134
34.24284857,0.4038722
34.25085017,0.4043941
34.25885177,0.4049377
34.26685337,0.4054432
34.27485497,0.4059662
34.28285657,0.4064912
34.29085817,0.4069869
34.29885977,0.4075379
34.30686137,0.4080757
34.31486297,0.4085955
34.32286457,0.4091007
34.33086617,0.4096273
34.33886777,0.410188
34.34686937,0.4107378
34.35487097,0.4112919
34.36287257,0.4118247
34.37087417,0.4123494
34.37887578,0.4128665
34.38687738,0.4133963
34.39487898,0.4139182
34.40288058,0.4143846
34.41088218,0.4149247
34.41888378,0.415455
34.42688538,0.4159692
34.43488698,0.4164981
34.44288858,0.4170213
34.45089018,0.417569
34.45889178,0.418119
34.46689338,0.4186774
34.47489498,0.4191617
34.48289658,0.4197167
34.49089818,0.420223
34.49889978,0.4207354
34.50690138,0.4212644
34.51490298,0.4217878
34.52290458,0.4223308
34.53090618,0.4228369
34.53890778,0.4233435
34.54690938,0.4238688
34.55491098,0.4243965
34.56291258,0.4249341
34.57091418,0.4254819
34.57891578,0.4259908
34.58691738,0.4265489
34.59491898,0.4270976
34.60292058,0.4276238
34.61092218,0.4281605
34.61892378,0.4286403
34.62692539,0.429186
34.63492699,0.4297108
34.64292859,0.4302394
34.65093019,0.4307421
34.65893179,0.431276
34.66693339,0.4318107
34.67493499,0.4323744
34.68293659,0.4329227
34.69093819,0.4334892
34.69893979,0.434017
34.70694139,0.4345483
34.71494299,0.43506
34.72294459,0.435583
34.73094619,0.4360977
34.73894779,0.4366375
34.74694939,0.4372058
34.75495099,0.4377058
34.76295259,0.4382387
34.77095419,0.4387596
34.77895579,0.4392915
34.78695739,0.4398249
34.79495899,0.440339
34.80296059,0.4408695
34.81096219,0.441428
34.81896379,0.4419484
34.82696539,0.4424764
34.83496699,0.4430267
34.84296859,0.4435063
34.85097019,0.4440154
34.85897179,0.4445551
34.86697339,0.4450738
34.87497499,0.4456484
34.8829766,0.4461541
34.8909782,0.4466486
34.8989798,0.4471949
34.9069814,0.4477449
34.914983,0.4482764
34.9229846,0.4488103
34.9309862,0.4493344
34.9389878,0.4498381
34.9469894,0.4503335
34.954991,0.4508185
34.9629926,0.4513383
34.9709942,0.4518375
34.9789958,0.4523792
34.9869974,0.4529153
34.994999,0.4534176
35.0030006,0.4539354
35.0110022,0.4544555
35.0190038,0.4550143
35.0270054,0.4555191
35.035007,0.4560504
35.0430086,0.4565944
35.0510102,0.4571312
35.0590118,0.4576958
35.0670134,0.4582203
35.075015,0.4587104
35.0830166,0.4592317
35.0910182,0.4597726
35.0990198,0.4603386
35.1070214,0.4608696
35.115023,0.4613734
35.1230246,0.4618944
35.13102621,0.4624001
35.13902781,0.4629059
35.14702941,0.4634158
35.15503101,0.4639081
35.16303261,0.4644219
35.17103421,0.4649524
35.17903581,0.4655084
35.18703741,0.466031
35.19503901,0.4665063
35.20304061,0.4670199
35.21104221,0.4674943
35.21904381,0.468018
35.22704541,0.4685227
35.23504701,0.4690496
35.24304861,0.4695575
35.25105021,0.4700554
35.25905181,0.4705468
35.26705341,0.4710452
35.27505501,0.4715694
35.28305661,0.4720925
35.29105821,0.4726187
35.29905981,0.4731162
35.30706141,0.4736359
35.31506301,0.4741817
35.32306461,0.474689
35.33106621,0.4751956
35.33906781,0.4757294
35.34706941,0.476253
35.35507101,0.4767625
35.36307261,0.4772756
35.37107421,0.4777602
35.37907582,0.4782564
35.38707742,0.4787762
35.39507902,0.4793166
35.40308062,0.4798063
35.41108222,0.4803673
35.41908382,0.4808795
35.42708542,0.4813706
35.43508702,0.4819066
35.44308862,0.4823879
35.45109022,0.4828848
35.45909182,0.483403
35.46709342,0.4838682
35.47509502,0.4843475
35.48309662,0.4848726
35.49109822,0.4853744
35.49909982,0.4859176
35.50710142,0.4864206
35.51510302,0.4868929
35.52310462,0.4874193
35.53110622,0.4879321
35.53910782,0.4884332
35.54710942,0.4889107
35.55511102,0.4894188
35.56311262,0.4899011
35.57111422,0.4903831
35.57911582,0.490868
35.58711742,0.4913912
35.59511902,0.4918793
35.60312062,0.4924047
35.61112222,0.4929176
35.61912382,0.4934021
35.62712543,0.493912
35.63512703,0.4944418
35.64312863,0.49491
35.65113023,0.4954369
35.65913183,0.4959805
35.66713343,0.4964706
35.67513503,0.4969725
35.68313663,0.4974892
35.69113823,0.4979804
35.69913983,0.4984443
35.70714143,0.498948
35.71514303,0.4994063
35.72314463,0.4998864
35.73114623,0.5003832
35.73914783,0.5008744
35.74714943,0.501382
35.75515103,0.5019026
35.76315263,0.5024229
35.77115423,0.5029321
35.77915583,0.5034297
35.78715743,0.5039029
35.79515903,0.5043971
35.80316063,0.5049228
35.81116223,0.5054497
35.81916383,0.5059495
35.82716543,0.5064314
35.83516703,0.5069092
35.84316863,0.5073836
35.85117023,0.5078485
35.85917183,0.5083494
35.86717343,0.5088614
35.87517504,0.5093404
35.88317664,0.5098699
35.89117824,0.5103721
35.89917984,0.5108924
35.90718144,0.5113638
35.91518304,0.5118804
35.92318464,0.5123546
35.93118624,0.5129032
35.93918784,0.513424
35.94718944,0.5139462
35.95519104,0.514432
35.96319264,0.514901
35.97119424,0.5154171
35.97919584,0.515883
35.98719744,0.5163811
35.99519904,0.5168487
36.00320064,0.5173306
36.01120224,0.5178201
36.01920384,0.5183289
36.02720544,0.5188399
36.03520704,0.5193332
36.04320864,0.5198172
36.05121024,0.520296
36.05921184,0.5208043
36.06721344,0.5212819
36.07521504,0.5217748
36.08321664,0.5222595
36.09121824,0.5227553
36.09921984,0.5232771
36.10722144,0.5237468
36.11522304,0.5242072
36.12322464,0.5247237
36.13122625,0.5252182
36.13922785,0.5257151
36.14722945,0.526219
36.15523105,0.5267033
36.16323265,0.5271732
36.17123425,0.5276432
36.17923585,0.528112
36.18723745,0.5286117
36.19523905,0.5291067
36.20324065,0.5296043
36.21124225,0.5300901
36.21924385,0.5305436
36.22724545,0.5310534
36.23524705,0.531544
36.24324865,0.5320556
36.25125025,0.5325662
36.25925185,0.53303
36.26725345,0.5335458
36.27525505,0.5340354
36.28325665,0.5345472
36.29125825,0.5350444
36.29925985,0.5355126
36.30726145,0.5360358
36.31526305,0.5365412
36.32326465,0.5370299
36.33126625,0.5375479
36.33926785,0.5380272
36.34726945,0.5384983
36.35527105,0.5390115
36.36327265,0.539476
36.37127425,0.5399201
36.37927586,0.5403878
36.38727746,0.540861
36.39527906,0.5413482
36.40328066,0.5418326
36.41128226,0.5423137
36.41928386,0.5427867
36.42728546,0.5432596
36.43528706,0.5437637
36.44328866,0.544247
36.45129026,0.5447206
36.45929186,0.5451713
36.46729346,0.5456552
36.47529506,0.5461172
36.48329666,0.5466026
36.49129826,0.547116
36.49929986,0.5475858
36.50730146,0.5480409
36.51530306,0.5484975
36.52330466,0.5489834
36.53130626,0.5494662
36.53930786,0.5499882
36.54730946,0.5504568
36.55531106,0.5509343
36.56331266,0.5514028
36.57131426,0.5518934
36.57931586,0.5523329
36.58731746,0.5527842
36.59531906,0.5532582
36.60332066,0.5537359
36.61132226,0.5542129
36.61932386,0.5546478
36.62732547,0.5551046
36.63532707,0.5555854
36.64332867,0.5560551
36.65133027,0.5565484
36.65933187,0.557045
36.66733347,0.5575164
36.67533507,0.5579722
36.68333667,0.5584191
36.69133827,0.5589209
36.69933987,0.5593759
36.70734147,0.5598241
36.71534307,0.5602653
36.72334467,0.5607231
36.73134627,0.5611951
36.73934787,0.5616811
36.74734947,0.5621424
36.75535107,0.5626127
36.76335267,0.5630866
36.77135427,0.5635524
36.77935587,0.5640617
36.78735747,0.56453
36.79535907,0.5650054
36.80336067,0.56547
36.81136227,0.5659547
36.81936387,0.566408
36.82736547,0.5669155
36.83536707,0.5673901
36.84336867,0.5678409
36.85137027,0.5683136
36.85937187,0.56877
36.86737347,0.5692546
36.87537508,0.5697011
36.88337668,0.5701802
36.89137828,0.5706592
36.89937988,0.5711264
36.90738148,0.5716024
36.91538308,0.5720634
36.92338468,0.5725133
36.93138628,0.5730005
36.93938788,0.5734695
36.94738948,0.5739094
36.95539108,0.5743807
36.96339268,0.5748309
36.97139428,0.5753278
36.97939588,0.5757898
36.98739748,0.5762812
36.99539908,0.5767345
37.00340068,0.5771903
37.01140228,0.5775997
37.01940388,0.5780833
37.02740548,0.5785366
37.03540708,0.5790077
37.04340868,0.5794901
37.05141028,0.5799601
37.05941188,0.5804111
37.06741348,0.5809166
37.07541508,0.5813772
37.08341668,0.5818291
37.09141828,0.582288
37.09941988,0.5827393
37.10742148,0.5832049
37.11542308,0.583656
37.12342468,0.5841272
37.13142629,0.5845932
37.13942789,0.585025
37.14742949,0.5854967
37.15543109,0.5859506
37.16343269,0.5863877
37.17143429,0.5868467
37.17943589,0.587316
37.18743749,0.5877651
37.19543909,0.5882183
37.20344069,0.5886502
37.21144229,0.5891256
37.21944389,0.5895681
37.22744549,0.5900206
37.23544709,0.5904711
37.24344869,0.5909446
37.25145029,0.5914239
37.25945189,0.5918547
37.26745349,0.5923055
37.27545509,0.5927273
37.28345669,0.5931813
37.29145829,0.5935978
37.29945989,0.5940272
37.30746149,0.594472
37.31546309,0.5949375
37.32346469,0.5953766
37.33146629,0.5958127
37.33946789,0.5962713
37.34746949,0.5966842
37.35547109,0.5971266
37.36347269,0.5975579
37.37147429,0.5980058
37.3794759,0.5984318
37.3874775,0.5988467
37.3954791,0.5992817
37.4034807,0.5997491
37.4114823,0.6001611
37.4194839,0.6005694
37.4274855,0.6009963
37.4354871,0.601453
37.4434887,0.6018711
37.4514903,0.6023171
37.4594919,0.6027746
37.4674935,0.6031947
37.4754951,0.6036301
37.4834967,0.6040915
